解剖学::02 脊髄神経	帯状疱疹の神経学的特徴は？	皮膚分節（デルマトーム）に一致した片側性の痛みと皮疹	後根神経節に潜伏した VZV の再活性化	脊髄神経,胸,障害	obstgu
解剖学::02 脊髄神経	T6 以下の高度障害では何が起こるか？	体幹の温痛覚・触覚の低下（レベルより下）、交感神経障害（発汗異常・血圧調節障害）	T6 以上の損傷で自律神経過反射	脊髄神経,胸,障害	1k0hpej
解剖学::02 脊髄神経	腰神経は何対で、支配領域は？	5対（L1〜L5）。下腹部・鼠径部・大腿前面〜内側の皮膚と筋群	大腿前面＝腰神経	脊髄神経,腰	32oedh
解剖学::02 脊髄神経	腰神経の核心機能は？	下肢の屈曲・内転・伸展、膝伸展（大腿四頭筋 L3〜L4）、股関節屈曲（腸腰筋 L1〜L3）	前面の運動	脊髄神経,腰	1s6e019
解剖学::02 脊髄神経	膝伸展（大腿四頭筋）の主な神経根は？	L3〜L4（大腿神経）　※膝蓋腱反射も L3〜L4	反射の定番	脊髄神経,腰,頻出	lcn6ge
解剖学::02 脊髄神経	股関節屈曲（腸腰筋）の主な神経根は？	L1〜L3	腸腰筋	脊髄神経,腰	11o1l05
解剖学::02 脊髄神経	L2〜L4 障害の症状は？	大腿前面〜内側の感覚低下	大腿神経領域	脊髄神経,腰,障害	1mfgyh6
解剖学::02 脊髄神経	L3 障害の症状は？	膝伸展低下（歩行時につまずく）	大腿四頭筋	脊髄神経,腰,障害	1ptjdq1
解剖学::02 脊髄神経	L4 障害の症状は？	足関節の背屈低下	前脛骨筋	脊髄神経,腰,障害	1p4b708
解剖学::02 脊髄神経	L5 障害の症状は？	母趾背屈低下（長母趾伸筋）、下腿外側の感覚低下	L5 は母趾	脊髄神経,腰,障害,頻出	ocybxf
解剖学::02 脊髄神経	仙骨神経は何対で、支配領域は？	5対（S1〜S5）。臀部・会陰部・大腿後面・下腿後面〜足底、骨盤内臓・排尿排便機能	後面＋骨盤内	脊髄神経,仙骨	en2une
解剖学::02 脊髄神経	S1 障害の症状は？	アキレス腱反射低下、足関節底屈低下	S1＝アキレス腱反射	脊髄神経,仙骨,障害,頻出	q4w04
解剖学::02 脊髄神経	S2〜S4 障害の症状は？	会陰部・肛門周囲の感覚低下、膀胱直腸障害（排尿困難・尿閉・便秘/便失禁）、性機能障害	馬尾症候群	脊髄神経,仙骨,障害,頻出	z20o3k
解剖学::02 脊髄神経	排尿・排便・性機能を司る中枢の神経根は？	S2〜S4（骨盤内臓神経＝副交感神経）	「S2,3,4 keeps the urine off the floor」	脊髄神経,仙骨,頻出	1ph64cg
解剖学::02 脊髄神経	尾骨神経は何対で、支配領域は？	1対（Co1）。尾骨周囲の皮膚、一部は肛門周囲の皮膚	尾部痛・尾骨周囲の感覚鈍麻	脊髄神経,尾骨	1jrt58f
解剖学::02 脊髄神経	デルマトーム（皮膚分節）の大まかな対応は？	頸神経 C2〜C8＝後頭部・上肢／胸神経 T1〜T12＝体幹／腰神経 L1〜L5＝大腿前面・下腿内側／仙骨神経 S1〜S5＝下肢後面・会陰／尾骨 Co1＝尾骨周囲	「頸＝上肢、胸＝体幹、腰＝大腿前面、仙＝下腿後面・骨盤内」	脊髄神経,まとめ,頻出	xo43h3
解剖学::02 脊髄神経	反射の確認で重要な神経根は？	上肢：C5〜C8（上腕二頭筋 C5-6、腕橈骨筋 C5-6、上腕三頭筋 C7）　下肢：L2〜S2（膝蓋腱 L3-4、アキレス腱 S1）	反射レベルの定番	脊髄神経,まとめ,頻出	1fzzy6w
解剖学::02 脊髄神経	脊髄神経が体表へ出る経路は？	椎間孔（intervertebral foramen）から出て、皮膚・筋・関節を支配する	椎間孔狭窄で根症状	脊髄神経,総論	1k1ec9b
解剖学::02 脊髄神経	皮膚分節と筋分節をそれぞれ何というか？	皮膚分節＝デルマトーム（dermatome）、筋分節＝ミオトーム（myotome）	両方を意識して覚える	脊髄神経,総論	15roeyl
